user_id,timestamp,ip,city,lat,lon,success,label
user_0079,2026-03-16 15:00:00,159.37.159.222,Tokyo,35.6762,139.6503,1,normal
user_0079,2026-03-18 15:00:00,159.37.159.222,Tokyo,35.6762,139.6503,1,normal
user_0079,2026-03-19 07:00:00,159.37.159.222,Tokyo,35.6762,139.6503,1,normal
user_0079,2026-03-20 07:00:00,159.37.159.222,Tokyo,35.6762,139.6503,1,normal
user_0079,2026-03-22 09:00:00,159.37.159.222,Tokyo,35.6762,139.6503,1,normal
user_0079,2026-03-24 06:00:00,159.37.159.222,Tokyo,35.6762,139.6503,1,normal
user_0079,2026-03-26 14:00:00,159.37.159.222,Tokyo,35.6762,139.6503,1,normal
user_0079,2026-03-27 12:00:00,159.37.159.222,Tokyo,35.6762,139.6503,1,normal
user_0079,2026-03-28 04:00:00,159.37.159.222,Tokyo,35.6762,139.6503,1,normal
user_0079,2026-03-30 01:00:00,159.37.159.222,Tokyo,35.6762,139.6503,1,normal
user_0079,2026-04-01 07:00:00,159.37.159.222,Tokyo,35.6762,139.6503,1,normal
user_0079,2026-04-03 07:00:00,159.37.159.222,Tokyo,35.6762,139.6503,1,normal
user_0079,2026-04-04 05:00:00,159.37.159.222,Tokyo,35.6762,139.6503,1,normal
user_0079,2026-04-04 22:00:00,159.37.159.222,Tokyo,35.6762,139.6503,1,normal
user_0080,2026-05-13 04:00:00,77.238.207.187,Tokyo,35.6762,139.6503,1,normal
user_0080,2026-05-13 12:00:00,77.238.207.187,Tokyo,35.6762,139.6503,1,normal
user_0080,2026-05-15 16:00:00,77.238.207.187,Tokyo,35.6762,139.6503,1,normal
user_0080,2026-05-17 13:00:00,77.238.207.187,Tokyo,35.6762,139.6503,1,normal
user_0080,2026-05-18 18:00:00,77.238.207.187,Tokyo,35.6762,139.6503,1,normal
user_0080,2026-05-20 03:00:00,77.238.207.187,Tokyo,35.6762,139.6503,1,normal
user_0080,2026-05-22 04:00:00,77.238.207.187,Tokyo,35.6762,139.6503,1,normal
user_0080,2026-05-25 00:00:00,77.238.207.187,Tokyo,35.6762,139.6503,1,normal
user_0080,2026-05-26 06:00:00,77.238.207.187,Tokyo,35.6762,139.6503,1,normal
user_0080,2026-05-27 16:00:00,77.238.207.187,Tokyo,35.6762,139.6503,1,normal
user_0080,2026-05-28 15:00:00,77.238.207.187,Tokyo,35.6762,139.6503,1,normal
user_0080,2026-05-29 16:00:00,77.238.207.187,Tokyo,35.6762,139.6503,1,normal
user_0080,2026-05-30 07:00:00,77.238.207.187,Tokyo,35.6762,139.6503,1,normal
user_0080,2026-06-01 02:00:00,77.238.207.187,Tokyo,35.6762,139.6503,1,normal
user_0080,2026-06-01 20:00:00,77.238.207.187,Tokyo,35.6762,139.6503,1,normal
user_0081,2026-06-21 01:00:00,35.230.186.146,Bangalore,12.9716,77.5946,1,normal
user_0081,2026-06-21 23:00:00,35.230.186.146,Bangalore,12.9716,77.5946,1,normal
user_0081,2026-06-24 05:00:00,35.230.186.146,Bangalore,12.9716,77.5946,1,normal
user_0081,2026-06-25 06:00:00,35.230.186.146,Bangalore,12.9716,77.5946,1,normal
user_0081,2026-06-26 08:00:00,35.230.186.146,Bangalore,12.9716,77.5946,1,normal
user_0081,2026-06-27 13:00:00,35.230.186.146,Bangalore,12.9716,77.5946,1,normal
user_0081,2026-06-28 16:00:00,35.230.186.146,Bangalore,12.9716,77.5946,1,normal
user_0081,2026-07-01 06:00:00,35.230.186.146,Bangalore,12.9716,77.5946,1,normal
user_0081,2026-07-01 17:00:00,35.230.186.146,Bangalore,12.9716,77.5946,1,normal
user_0081,2026-07-04 03:00:00,35.230.186.146,Bangalore,12.9716,77.5946,1,normal
user_0081,2026-07-06 07:00:00,35.230.186.146,Bangalore,12.9716,77.5946,1,normal
user_0081,2026-07-07 19:00:00,35.230.186.146,Bangalore,12.9716,77.5946,1,normal
user_0081,2026-07-10 09:00:00,35.230.186.146,Bangalore,12.9716,77.5946,1,normal
user_0081,2026-07-12 03:00:00,35.230.186.146,Bangalore,12.9716,77.5946,1,normal
user_0081,2026-07-14 18:00:00,35.230.186.146,Bangalore,12.9716,77.5946,1,normal
user_0082,2026-05-18 12:00:00,209.154.196.24,London,51.5074,-0.1278,1,normal
user_0082,2026-05-20 09:00:00,209.154.196.24,London,51.5074,-0.1278,1,normal
user_0082,2026-05-23 03:00:00,209.154.196.24,London,51.5074,-0.1278,1,normal
user_0082,2026-05-24 09:00:00,209.154.196.24,London,51.5074,-0.1278,1,normal
user_0082,2026-05-26 14:00:00,209.154.196.24,London,51.5074,-0.1278,1,normal
user_0082,2026-05-29 04:00:00,209.154.196.24,London,51.5074,-0.1278,1,normal
user_0082,2026-05-31 21:00:00,209.154.196.24,London,51.5074,-0.1278,1,normal
user_0082,2026-06-02 15:00:00,209.154.196.24,London,51.5074,-0.1278,1,normal
user_0082,2026-06-04 21:00:00,209.154.196.24,London,51.5074,-0.1278,1,normal
user_0082,2026-06-07 19:00:00,209.154.196.24,London,51.5074,-0.1278,1,normal
user_0082,2026-06-10 06:00:00,209.154.196.24,London,51.5074,-0.1278,1,normal
user_0082,2026-06-11 08:00:00,209.154.196.24,London,51.5074,-0.1278,1,normal
user_0082,2026-06-12 15:00:00,209.154.196.24,London,51.5074,-0.1278,1,normal
user_0082,2026-06-13 14:00:00,209.154.196.24,London,51.5074,-0.1278,1,normal
user_0082,2026-06-15 04:00:00,209.154.196.24,London,51.5074,-0.1278,1,normal
user_0083,2026-06-16 19:00:00,213.9.176.92,Bangalore,12.9716,77.5946,1,normal
user_0083,2026-06-19 00:00:00,213.9.176.92,Bangalore,12.9716,77.5946,1,normal
user_0083,2026-06-19 19:00:00,213.9.176.92,Bangalore,12.9716,77.5946,1,normal
user_0083,2026-06-22 19:00:00,213.9.176.92,Bangalore,12.9716,77.5946,1,normal
user_0083,2026-06-23 16:00:00,213.9.176.92,Bangalore,12.9716,77.5946,1,normal
user_0083,2026-06-25 10:00:00,213.9.176.92,Bangalore,12.9716,77.5946,1,normal
user_0083,2026-06-26 02:00:00,213.9.176.92,Bangalore,12.9716,77.5946,1,normal
user_0083,2026-06-27 04:00:00,213.9.176.92,Bangalore,12.9716,77.5946,1,normal
user_0083,2026-06-28 20:00:00,213.9.176.92,Bangalore,12.9716,77.5946,1,normal
user_0083,2026-07-01 11:00:00,213.9.176.92,Bangalore,12.9716,77.5946,1,normal
user_0083,2026-07-04 10:00:00,213.9.176.92,Bangalore,12.9716,77.5946,1,normal
user_0083,2026-07-05 10:00:00,213.9.176.92,Bangalore,12.9716,77.5946,1,normal
user_0083,2026-07-07 23:00:00,213.9.176.92,Bangalore,12.9716,77.5946,1,normal
user_0083,2026-07-08 16:00:00,213.9.176.92,Bangalore,12.9716,77.5946,1,normal
user_0083,2026-07-10 02:00:00,213.9.176.92,Bangalore,12.9716,77.5946,1,normal
user_0084,2026-03-31 09:00:00,12.164.17.122,Sydney,-33.8688,151.2093,1,normal
user_0084,2026-04-02 20:00:00,12.164.17.122,Sydney,-33.8688,151.2093,1,normal
user_0084,2026-04-03 08:00:00,12.164.17.122,Sydney,-33.8688,151.2093,1,normal
user_0084,2026-04-05 16:00:00,12.164.17.122,Sydney,-33.8688,151.2093,1,normal
user_0084,2026-04-08 14:00:00,12.164.17.122,Sydney,-33.8688,151.2093,1,normal
user_0084,2026-04-10 19:00:00,12.164.17.122,Sydney,-33.8688,151.2093,1,normal
user_0084,2026-04-12 07:00:00,12.164.17.122,Sydney,-33.8688,151.2093,1,normal
user_0084,2026-04-14 14:00:00,12.164.17.122,Sydney,-33.8688,151.2093,1,normal
user_0084,2026-04-15 06:00:00,12.164.17.122,Sydney,-33.8688,151.2093,1,normal
user_0084,2026-04-17 11:00:00,12.164.17.122,Sydney,-33.8688,151.2093,1,normal
user_0084,2026-04-18 21:00:00,12.164.17.122,Sydney,-33.8688,151.2093,1,normal
user_0084,2026-04-19 06:00:00,12.164.17.122,Sydney,-33.8688,151.2093,1,normal
user_0084,2026-04-21 04:00:00,12.164.17.122,Sydney,-33.8688,151.2093,1,normal
user_0084,2026-04-21 22:00:00,12.164.17.122,Sydney,-33.8688,151.2093,1,normal
user_0084,2026-04-23 22:00:00,12.164.17.122,Sydney,-33.8688,151.2093,1,normal
user_0085,2026-02-05 10:00:00,68.89.120.132,Delhi,28.7041,77.1025,1,normal
user_0085,2026-02-07 04:00:00,68.89.120.132,Delhi,28.7041,77.1025,1,normal
user_0085,2026-02-09 22:00:00,68.89.120.132,Delhi,28.7041,77.1025,1,normal
user_0085,2026-02-10 21:00:00,68.89.120.132,Delhi,28.7041,77.1025,1,normal
user_0085,2026-02-13 15:00:00,68.89.120.132,Delhi,28.7041,77.1025,1,normal
user_0085,2026-02-16 06:00:00,68.89.120.132,Delhi,28.7041,77.1025,1,normal
user_0085,2026-02-16 12:00:00,68.89.120.132,Delhi,28.7041,77.1025,1,normal
user_0085,2026-02-17 04:00:00,68.89.120.132,Delhi,28.7041,77.1025,1,normal
user_0085,2026-02-17 12:00:00,68.89.120.132,Delhi,28.7041,77.1025,1,normal
user_0085,2026-02-19 02:00:00,68.89.120.132,Delhi,28.7041,77.1025,1,normal
user_0085,2026-02-20 11:00:00,68.89.120.132,Delhi,28.7041,77.1025,1,normal
user_0085,2026-02-21 12:00:00,68.89.120.132,Delhi,28.7041,77.1025,1,normal
user_0085,2026-02-24 00:00:00,68.89.120.132,Delhi,28.7041,77.1025,1,normal
user_0085,2026-02-24 20:00:00,68.89.120.132,Delhi,28.7041,77.1025,1,normal
user_0085,2026-02-26 14:00:00,68.89.120.132,Delhi,28.7041,77.1025,1,normal
user_0085,2026-06-01 03:01:17,108.198.226.127,Sydney,-33.8688,151.2093,0,credential_stuffing
user_0086,2026-03-19 21:00:00,192.243.174.234,London,51.5074,-0.1278,1,normal
user_0086,2026-03-20 09:00:00,192.243.174.234,London,51.5074,-0.1278,1,normal
user_0086,2026-03-21 21:00:00,192.243.174.234,London,51.5074,-0.1278,1,normal
user_0086,2026-03-24 08:00:00,192.243.174.234,London,51.5074,-0.1278,1,normal
user_0086,2026-03-27 00:00:00,192.243.174.234,London,51.5074,-0.1278,1,normal
user_0086,2026-03-27 14:00:00,192.243.174.234,London,51.5074,-0.1278,1,normal
user_0086,2026-03-28 10:00:00,192.243.174.234,London,51.5074,-0.1278,1,normal
user_0086,2026-03-31 07:00:00,192.243.174.234,London,51.5074,-0.1278,1,normal
user_0086,2026-03-31 15:00:00,192.243.174.234,London,51.5074,-0.1278,1,normal
user_0086,2026-04-03 14:00:00,192.243.174.234,London,51.5074,-0.1278,1,normal
user_0086,2026-04-05 02:00:00,192.243.174.234,London,51.5074,-0.1278,1,normal
user_0086,2026-04-06 02:00:00,192.243.174.234,London,51.5074,-0.1278,1,normal
user_0086,2026-04-07 21:00:00,192.243.174.234,London,51.5074,-0.1278,1,normal
user_0086,2026-04-10 09:00:00,192.243.174.234,London,51.5074,-0.1278,1,normal
user_0086,2026-04-10 15:00:00,192.243.174.234,London,51.5074,-0.1278,1,normal
user_0087,2026-03-05 11:00:00,1.126.15.240,Singapore,1.3521,103.8198,1,normal
user_0087,2026-03-06 16:00:00,1.126.15.240,Singapore,1.3521,103.8198,1,normal
user_0087,2026-03-07 08:00:00,1.126.15.240,Singapore,1.3521,103.8198,1,normal
user_0087,2026-03-09 12:00:00,1.126.15.240,Singapore,1.3521,103.8198,1,normal
user_0087,2026-03-10 02:00:00,1.126.15.240,Singapore,1.3521,103.8198,1,normal
user_0087,2026-03-13 00:00:00,1.126.15.240,Singapore,1.3521,103.8198,1,normal
user_0087,2026-03-15 22:00:00,1.126.15.240,Singapore,1.3521,103.8198,1,normal
user_0087,2026-03-16 06:00:00,1.126.15.240,Singapore,1.3521,103.8198,1,normal
user_0087,2026-03-18 13:00:00,1.126.15.240,Singapore,1.3521,103.8198,1,normal
user_0087,2026-03-21 07:00:00,1.126.15.240,Singapore,1.3521,103.8198,1,normal
user_0087,2026-03-21 18:00:00,1.126.15.240,Singapore,1.3521,103.8198,1,normal
user_0087,2026-03-24 01:00:00,1.126.15.240,Singapore,1.3521,103.8198,1,normal
user_0087,2026-03-26 06:00:00,1.126.15.240,Singapore,1.3521,103.8198,1,normal
user_0087,2026-03-27 20:00:00,1.126.15.240,Singapore,1.3521,103.8198,1,normal
user_0087,2026-03-28 04:00:00,1.126.15.240,Singapore,1.3521,103.8198,1,normal
user_0088,2026-01-20 02:00:00,204.167.230.234,Singapore,1.3521,103.8198,1,normal
user_0088,2026-01-21 14:00:00,204.167.230.234,Singapore,1.3521,103.8198,1,normal
user_0088,2026-01-22 09:00:00,204.167.230.234,Singapore,1.3521,103.8198,1,normal
user_0088,2026-01-24 09:00:00,204.167.230.234,Singapore,1.3521,103.8198,1,normal
user_0088,2026-01-25 08:00:00,204.167.230.234,Singapore,1.3521,103.8198,1,normal
user_0088,2026-01-25 19:00:00,204.167.230.234,Singapore,1.3521,103.8198,1,normal
user_0088,2026-01-27 22:00:00,204.167.230.234,Singapore,1.3521,103.8198,1,normal
user_0088,2026-01-29 23:00:00,204.167.230.234,Singapore,1.3521,103.8198,1,normal
user_0088,2026-01-31 03:00:00,204.167.230.234,Singapore,1.3521,103.8198,1,normal
user_0088,2026-02-02 20:00:00,204.167.230.234,Singapore,1.3521,103.8198,1,normal
user_0088,2026-02-05 15:00:00,204.167.230.234,Singapore,1.3521,103.8198,1,normal
user_0088,2026-02-06 20:00:00,204.167.230.234,Singapore,1.3521,103.8198,1,normal
user_0088,2026-02-07 19:00:00,204.167.230.234,Singapore,1.3521,103.8198,1,normal
user_0088,2026-02-08 09:00:00,204.167.230.234,Singapore,1.3521,103.8198,1,normal
user_0088,2026-02-11 01:00:00,204.167.230.234,Singapore,1.3521,103.8198,1,normal
user_0089,2026-03-18 07:00:00,186.31.179.167,Bangalore,12.9716,77.5946,1,normal
user_0089,2026-03-18 18:00:00,186.31.179.167,Bangalore,12.9716,77.5946,1,normal
user_0089,2026-03-20 01:00:00,186.31.179.167,Bangalore,12.9716,77.5946,1,normal
user_0089,2026-03-20 12:00:00,186.31.179.167,Bangalore,12.9716,77.5946,1,normal
user_0089,2026-03-22 10:00:00,186.31.179.167,Bangalore,12.9716,77.5946,1,normal
user_0089,2026-03-24 07:00:00,186.31.179.167,Bangalore,12.9716,77.5946,1,normal
user_0089,2026-03-27 06:00:00,186.31.179.167,Bangalore,12.9716,77.5946,1,normal
user_0089,2026-03-29 14:00:00,186.31.179.167,Bangalore,12.9716,77.5946,1,normal
user_0089,2026-04-01 08:00:00,186.31.179.167,Bangalore,12.9716,77.5946,1,normal
user_0089,2026-04-02 22:00:00,186.31.179.167,Bangalore,12.9716,77.5946,1,normal
user_0089,2026-04-03 08:00:00,186.31.179.167,Bangalore,12.9716,77.5946,1,normal
user_0089,2026-04-04 14:00:00,186.31.179.167,Bangalore,12.9716,77.5946,1,normal
user_0089,2026-04-06 08:00:00,186.31.179.167,Bangalore,12.9716,77.5946,1,normal
user_0089,2026-04-08 11:00:00,186.31.179.167,Bangalore,12.9716,77.5946,1,normal
user_0089,2026-04-08 23:00:00,186.31.179.167,Bangalore,12.9716,77.5946,1,normal
user_0090,2026-03-11 21:00:00,148.27.150.166,Singapore,1.3521,103.8198,1,normal
user_0090,2026-03-14 02:00:00,148.27.150.166,Singapore,1.3521,103.8198,1,normal
user_0090,2026-03-16 15:00:00,148.27.150.166,Singapore,1.3521,103.8198,1,normal
user_0090,2026-03-19 00:00:00,148.27.150.166,Singapore,1.3521,103.8198,1,normal
user_0090,2026-03-21 14:00:00,148.27.150.166,Singapore,1.3521,103.8198,1,normal
user_0090,2026-03-23 21:00:00,148.27.150.166,Singapore,1.3521,103.8198,1,normal
user_0090,2026-03-25 22:00:00,148.27.150.166,Singapore,1.3521,103.8198,1,normal
user_0090,2026-03-27 03:00:00,148.27.150.166,Singapore,1.3521,103.8198,1,normal
user_0090,2026-03-30 00:00:00,148.27.150.166,Singapore,1.3521,103.8198,1,normal
user_0090,2026-04-01 21:00:00,148.27.150.166,Singapore,1.3521,103.8198,1,normal
user_0090,2026-04-04 02:00:00,148.27.150.166,Singapore,1.3521,103.8198,1,normal
user_0090,2026-04-07 02:00:00,148.27.150.166,Singapore,1.3521,103.8198,1,normal
user_0090,2026-04-08 18:00:00,148.27.150.166,Singapore,1.3521,103.8198,1,normal
user_0090,2026-04-09 10:00:00,148.27.150.166,Singapore,1.3521,103.8198,1,normal
user_0090,2026-04-11 22:00:00,148.27.150.166,Singapore,1.3521,103.8198,1,normal
user_0091,2026-04-22 05:00:00,106.24.19.210,Mumbai,19.076,72.8777,1,normal
user_0091,2026-04-24 00:00:00,106.24.19.210,Mumbai,19.076,72.8777,1,normal
user_0091,2026-04-25 23:00:00,106.24.19.210,Mumbai,19.076,72.8777,1,normal
user_0091,2026-04-26 18:00:00,106.24.19.210,Mumbai,19.076,72.8777,1,normal
user_0091,2026-04-27 10:00:00,106.24.19.210,Mumbai,19.076,72.8777,1,normal
user_0091,2026-04-29 09:00:00,106.24.19.210,Mumbai,19.076,72.8777,1,normal
user_0091,2026-05-01 04:00:00,106.24.19.210,Mumbai,19.076,72.8777,1,normal
user_0091,2026-05-03 01:00:00,106.24.19.210,Mumbai,19.076,72.8777,1,normal
user_0091,2026-05-05 16:00:00,106.24.19.210,Mumbai,19.076,72.8777,1,normal
user_0091,2026-05-08 04:00:00,106.24.19.210,Mumbai,19.076,72.8777,1,normal
user_0091,2026-05-09 07:00:00,106.24.19.210,Mumbai,19.076,72.8777,1,normal
user_0091,2026-05-11 21:00:00,106.24.19.210,Mumbai,19.076,72.8777,1,normal
user_0091,2026-05-13 23:00:00,106.24.19.210,Mumbai,19.076,72.8777,1,normal
user_0091,2026-05-16 14:00:00,106.24.19.210,Mumbai,19.076,72.8777,1,normal
user_0091,2026-05-17 01:00:00,106.24.19.210,Mumbai,19.076,72.8777,1,normal
user_0092,2026-06-09 13:00:00,201.212.50.173,Singapore,1.3521,103.8198,1,normal
user_0092,2026-06-11 06:00:00,201.212.50.173,Singapore,1.3521,103.8198,1,normal
user_0092,2026-06-11 19:00:00,201.212.50.173,Singapore,1.3521,103.8198,1,normal
user_0092,2026-06-12 10:00:00,201.212.50.173,Singapore,1.3521,103.8198,1,normal
user_0092,2026-06-14 19:00:00,201.212.50.173,Singapore,1.3521,103.8198,1,normal
user_0092,2026-06-16 23:00:00,201.212.50.173,Singapore,1.3521,103.8198,1,normal
user_0092,2026-06-19 22:00:00,201.212.50.173,Singapore,1.3521,103.8198,1,normal
user_0092,2026-06-21 00:00:00,201.212.50.173,Singapore,1.3521,103.8198,1,normal
user_0092,2026-06-21 09:00:00,201.212.50.173,Singapore,1.3521,103.8198,1,normal
user_0092,2026-06-22 09:00:00,201.212.50.173,Singapore,1.3521,103.8198,1,normal
user_0092,2026-06-24 23:00:00,201.212.50.173,Singapore,1.3521,103.8198,1,normal
user_0092,2026-06-25 09:00:00,201.212.50.173,Singapore,1.3521,103.8198,1,normal
user_0092,2026-06-26 07:00:00,201.212.50.173,Singapore,1.3521,103.8198,1,normal
user_0092,2026-06-26 21:00:00,201.212.50.173,Singapore,1.3521,103.8198,1,normal
user_0092,2026-06-28 09:00:00,201.212.50.173,Singapore,1.3521,103.8198,1,normal
user_0092,2026-07-01 00:00:00,29.37.17.210,Singapore,1.3521,103.8198,1,normal
user_0092,2026-07-01 00:12:00,111.145.79.138,Tokyo,35.6762,139.6503,1,impossible_travel
user_0093,2026-04-05 07:00:00,169.18.146.47,Singapore,1.3521,103.8198,1,normal
user_0093,2026-04-05 17:00:00,169.18.146.47,Singapore,1.3521,103.8198,1,normal
user_0093,2026-04-06 18:00:00,169.18.146.47,Singapore,1.3521,103.8198,1,normal
user_0093,2026-04-09 09:00:00,169.18.146.47,Singapore,1.3521,103.8198,1,normal
user_0093,2026-04-11 14:00:00,169.18.146.47,Singapore,1.3521,103.8198,1,normal
user_0093,2026-04-13 19:00:00,169.18.146.47,Singapore,1.3521,103.8198,1,normal
user_0093,2026-04-16 09:00:00,169.18.146.47,Singapore,1.3521,103.8198,1,normal
user_0093,2026-04-17 00:00:00,169.18.146.47,Singapore,1.3521,103.8198,1,normal
user_0093,2026-04-17 23:00:00,169.18.146.47,Singapore,1.3521,103.8198,1,normal
user_0093,2026-04-20 03:00:00,169.18.146.47,Singapore,1.3521,103.8198,1,normal
user_0093,2026-04-22 11:00:00,169.18.146.47,Singapore,1.3521,103.8198,1,normal
user_0093,2026-04-24 09:00:00,169.18.146.47,Singapore,1.3521,103.8198,1,normal
user_0093,2026-04-26 02:00:00,169.18.146.47,Singapore,1.3521,103.8198,1,normal
user_0093,2026-04-27 15:00:00,169.18.146.47,Singapore,1.3521,103.8198,1,normal
user_0093,2026-04-28 11:00:00,169.18.146.47,Singapore,1.3521,103.8198,1,normal
user_0094,2026-07-09 05:00:00,120.204.194.248,Bangalore,12.9716,77.5946,1,normal
user_0094,2026-07-12 02:00:00,120.204.194.248,Bangalore,12.9716,77.5946,1,normal
user_0094,2026-07-15 02:00:00,120.204.194.248,Bangalore,12.9716,77.5946,1,normal
user_0094,2026-07-17 09:00:00,120.204.194.248,Bangalore,12.9716,77.5946,1,normal
user_0094,2026-07-18 06:00:00,120.204.194.248,Bangalore,12.9716,77.5946,1,normal
user_0094,2026-07-19 21:00:00,120.204.194.248,Bangalore,12.9716,77.5946,1,normal
user_0094,2026-07-21 12:00:00,120.204.194.248,Bangalore,12.9716,77.5946,1,normal
user_0094,2026-07-24 03:00:00,120.204.194.248,Bangalore,12.9716,77.5946,1,normal
user_0094,2026-07-25 12:00:00,120.204.194.248,Bangalore,12.9716,77.5946,1,normal
user_0094,2026-07-27 06:00:00,120.204.194.248,Bangalore,12.9716,77.5946,1,normal
user_0094,2026-07-30 02:00:00,120.204.194.248,Bangalore,12.9716,77.5946,1,normal
user_0094,2026-07-31 09:00:00,120.204.194.248,Bangalore,12.9716,77.5946,1,normal
user_0094,2026-08-01 06:00:00,120.204.194.248,Bangalore,12.9716,77.5946,1,normal
user_0094,2026-08-02 05:00:00,120.204.194.248,Bangalore,12.9716,77.5946,1,normal
user_0094,2026-08-02 20:00:00,120.204.194.248,Bangalore,12.9716,77.5946,1,normal
user_0095,2026-02-16 14:00:00,48.249.11.43,Sydney,-33.8688,151.2093,1,normal
user_0095,2026-02-17 07:00:00,48.249.11.43,Sydney,-33.8688,151.2093,1,normal
user_0095,2026-02-19 05:00:00,48.249.11.43,Sydney,-33.8688,151.2093,1,normal
user_0095,2026-02-21 07:00:00,48.249.11.43,Sydney,-33.8688,151.2093,1,normal
user_0095,2026-02-21 21:00:00,48.249.11.43,Sydney,-33.8688,151.2093,1,normal
user_0095,2026-02-23 16:00:00,48.249.11.43,Sydney,-33.8688,151.2093,1,normal
user_0095,2026-02-25 12:00:00,48.249.11.43,Sydney,-33.8688,151.2093,1,normal
user_0095,2026-02-26 14:00:00,48.249.11.43,Sydney,-33.8688,151.2093,1,normal
user_0095,2026-02-27 18:00:00,48.249.11.43,Sydney,-33.8688,151.2093,1,normal
user_0095,2026-03-01 22:00:00,48.249.11.43,Sydney,-33.8688,151.2093,1,normal
user_0095,2026-03-04 21:00:00,48.249.11.43,Sydney,-33.8688,151.2093,1,normal
user_0095,2026-03-06 07:00:00,48.249.11.43,Sydney,-33.8688,151.2093,1,normal
user_0095,2026-03-07 04:00:00,48.249.11.43,Sydney,-33.8688,151.2093,1,normal
user_0095,2026-03-08 11:00:00,48.249.11.43,Sydney,-33.8688,151.2093,1,normal
user_0095,2026-03-09 10:00:00,48.249.11.43,Sydney,-33.8688,151.2093,1,normal
user_0096,2026-05-07 09:00:00,2.70.113.58,London,51.5074,-0.1278,1,normal
user_0096,2026-05-09 13:00:00,2.70.113.58,London,51.5074,-0.1278,1,normal
user_0096,2026-05-11 18:00:00,2.70.113.58,London,51.5074,-0.1278,1,normal
user_0096,2026-05-14 11:00:00,2.70.113.58,London,51.5074,-0.1278,1,normal
user_0096,2026-05-15 09:00:00,2.70.113.58,London,51.5074,-0.1278,1,normal
user_0096,2026-05-16 02:00:00,2.70.113.58,London,51.5074,-0.1278,1,normal
user_0096,2026-05-16 16:00:00,2.70.113.58,London,51.5074,-0.1278,1,normal
user_0096,2026-05-18 13:00:00,2.70.113.58,London,51.5074,-0.1278,1,normal
user_0096,2026-05-20 21:00:00,2.70.113.58,London,51.5074,-0.1278,1,normal
user_0096,2026-05-23 16:00:00,2.70.113.58,London,51.5074,-0.1278,1,normal
user_0096,2026-05-26 02:00:00,2.70.113.58,London,51.5074,-0.1278,1,normal
user_0096,2026-05-28 12:00:00,2.70.113.58,London,51.5074,-0.1278,1,normal
user_0096,2026-05-29 03:00:00,2.70.113.58,London,51.5074,-0.1278,1,normal
user_0096,2026-05-30 01:00:00,2.70.113.58,London,51.5074,-0.1278,1,normal
user_0096,2026-05-31 23:00:00,2.70.113.58,London,51.5074,-0.1278,1,normal
user_0097,2026-04-28 17:00:00,101.80.196.49,Mumbai,19.076,72.8777,1,normal
user_0097,2026-05-01 17:00:00,101.80.196.49,Mumbai,19.076,72.8777,1,normal
user_0097,2026-05-03 19:00:00,101.80.196.49,Mumbai,19.076,72.8777,1,normal
user_0097,2026-05-04 17:00:00,101.80.196.49,Mumbai,19.076,72.8777,1,normal
user_0097,2026-05-05 22:00:00,101.80.196.49,Mumbai,19.076,72.8777,1,normal
user_0097,2026-05-06 20:00:00,101.80.196.49,Mumbai,19.076,72.8777,1,normal
user_0097,2026-05-09 09:00:00,101.80.196.49,Mumbai,19.076,72.8777,1,normal
user_0097,2026-05-12 07:00:00,101.80.196.49,Mumbai,19.076,72.8777,1,normal
user_0097,2026-05-12 20:00:00,101.80.196.49,Mumbai,19.076,72.8777,1,normal
user_0097,2026-05-13 17:00:00,101.80.196.49,Mumbai,19.076,72.8777,1,normal
user_0097,2026-05-16 17:00:00,101.80.196.49,Mumbai,19.076,72.8777,1,normal
user_0097,2026-05-17 18:00:00,101.80.196.49,Mumbai,19.076,72.8777,1,normal
user_0097,2026-05-19 14:00:00,101.80.196.49,Mumbai,19.076,72.8777,1,normal
user_0097,2026-05-20 17:00:00,101.80.196.49,Mumbai,19.076,72.8777,1,normal
user_0097,2026-05-21 19:00:00,101.80.196.49,Mumbai,19.076,72.8777,1,normal
user_0097,2026-06-01 03:01:00,108.198.226.127,Sydney,-33.8688,151.2093,1,credential_stuffing
user_0097,2026-06-18 00:00:07,27.181.26.218,Sydney,-33.8688,151.2093,0,normal
user_0097,2026-06-18 00:00:15,27.181.26.218,Sydney,-33.8688,151.2093,0,normal
user_0097,2026-06-18 00:00:21,27.181.26.218,Sydney,-33.8688,151.2093,1,normal
user_0098,2026-07-02 10:00:00,164.215.28.54,Singapore,1.3521,103.8198,1,normal
user_0098,2026-07-04 12:00:00,164.215.28.54,Singapore,1.3521,103.8198,1,normal
user_0098,2026-07-07 12:00:00,164.215.28.54,Singapore,1.3521,103.8198,1,normal
user_0098,2026-07-09 06:00:00,164.215.28.54,Singapore,1.3521,103.8198,1,normal
user_0098,2026-07-09 22:00:00,164.215.28.54,Singapore,1.3521,103.8198,1,normal
user_0098,2026-07-11 12:00:00,164.215.28.54,Singapore,1.3521,103.8198,1,normal
user_0098,2026-07-12 19:00:00,164.215.28.54,Singapore,1.3521,103.8198,1,normal
user_0098,2026-07-14 12:00:00,164.215.28.54,Singapore,1.3521,103.8198,1,normal
user_0098,2026-07-15 10:00:00,164.215.28.54,Singapore,1.3521,103.8198,1,normal
user_0098,2026-07-17 06:00:00,164.215.28.54,Singapore,1.3521,103.8198,1,normal
user_0098,2026-07-17 23:00:00,164.215.28.54,Singapore,1.3521,103.8198,1,normal
